iteration,user_id,chosen_arm_index,model_name,reward,exploration_reward,accuracy_proxy,novelty_score,serendipity_score,alphas,betas,means,success_rates,temperature,exploration_rate
708,165,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[621.62   2.47],[57.62 49.47],[0.9151699  0.04755487],[0.92598187 0.        ],0.1,0.06629055007052186
709,477,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[622.63   2.47],[57.63 49.47],[0.91528239 0.04755487],[0.92609351 0.        ],0.1,0.06619718309859154
710,383,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[623.64   2.47],[57.64 49.47],[0.91539455 0.04755487],[0.92620482 0.        ],0.1,0.06610407876230662
711,447,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[624.65   2.47],[57.65 49.47],[0.91550638 0.04755487],[0.92631579 0.        ],0.1,0.06601123595505617
712,605,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[625.66   2.47],[57.66 49.47],[0.91561787 0.04755487],[0.92642643 0.        ],0.1,0.06591865357643759
713,567,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[626.67   2.47],[57.67 49.47],[0.91572902 0.04755487],[0.92653673 0.        ],0.1,0.06582633053221289
714,178,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[627.68   2.47],[57.68 49.47],[0.91583985 0.04755487],[0.92664671 0.        ],0.1,0.06573426573426573
715,245,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[628.69   2.47],[57.69 49.47],[0.91595035 0.04755487],[0.92675635 0.        ],0.1,0.06564245810055866
716,538,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[629.7    2.47],[57.7  49.47],[0.91606052 0.04755487],[0.92686567 0.        ],0.1,0.06555090655509066
717,593,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[630.71   2.47],[57.71 49.47],[0.91617036 0.04755487],[0.92697466 0.        ],0.1,0.06545961002785515
718,378,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[631.72   2.47],[57.72 49.47],[0.91627988 0.04755487],[0.92708333 0.        ],0.1,0.06536856745479833
719,554,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[632.73   2.47],[57.73 49.47],[0.91638907 0.04755487],[0.92719168 0.        ],0.1,0.06527777777777778
720,519,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[633.74   2.47],[57.74 49.47],[0.91649795 0.04755487],[0.9272997 0.       ],0.1,0.0651872399445215
721,59,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[634.75   2.47],[57.75 49.47],[0.9166065  0.04755487],[0.92740741 0.        ],0.1,0.06509695290858726
722,186,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[635.76   2.47],[57.76 49.47],[0.91671473 0.04755487],[0.92751479 0.        ],0.1,0.06500691562932227
723,185,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[636.77   2.47],[57.77 49.47],[0.91682265 0.04755487],[0.92762186 0.        ],0.1,0.0649171270718232
724,411,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[637.78   2.47],[57.78 49.47],[0.91693024 0.04755487],[0.92772861 0.        ],0.1,0.06482758620689655
725,253,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[638.79   2.47],[57.79 49.47],[0.91703753 0.04755487],[0.92783505 0.        ],0.1,0.06473829201101929
726,128,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[639.8    2.47],[57.8  49.47],[0.9171445  0.04755487],[0.92794118 0.        ],0.1,0.06464924346629987
727,193,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[640.81   2.47],[57.81 49.47],[0.91725115 0.04755487],[0.92804699 0.        ],0.1,0.06456043956043957
728,123,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[641.82   2.47],[57.82 49.47],[0.9173575  0.04755487],[0.92815249 0.        ],0.1,0.0644718792866941
729,592,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[642.83   2.47],[57.83 49.47],[0.91746353 0.04755487],[0.92825769 0.        ],0.1,0.06438356164383562
730,125,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[643.84   2.47],[57.84 49.47],[0.91756926 0.04755487],[0.92836257 0.        ],0.1,0.06429548563611491
731,459,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[644.85   2.47],[57.85 49.47],[0.91767468 0.04755487],[0.92846715 0.        ],0.1,0.06420765027322405
732,472,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[645.86   2.47],[57.86 49.47],[0.9177798  0.04755487],[0.92857143 0.        ],0.1,0.06412005457025921
733,103,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[646.87   2.47],[57.87 49.47],[0.91788461 0.04755487],[0.9286754 0.       ],0.1,0.06403269754768393
734,373,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[647.88   2.47],[57.88 49.47],[0.91798912 0.04755487],[0.92877907 0.        ],0.1,0.06394557823129252
735,220,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[648.89   2.47],[57.89 49.47],[0.91809332 0.04755487],[0.92888244 0.        ],0.1,0.06385869565217392
736,2,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[649.9    2.47],[57.9  49.47],[0.91819723 0.04755487],[0.92898551 0.        ],0.1,0.06377204884667571
737,588,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[650.91   2.47],[57.91 49.47],[0.91830084 0.04755487],[0.92908828 0.        ],0.1,0.06368563685636856
738,167,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[651.92   2.47],[57.92 49.47],[0.91840415 0.04755487],[0.92919075 0.        ],0.1,0.06359945872801083
739,106,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[652.93   2.47],[57.93 49.47],[0.91850716 0.04755487],[0.92929293 0.        ],0.1,0.06351351351351352
740,431,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[653.94   2.47],[57.94 49.47],[0.91860988 0.04755487],[0.92939481 0.        ],0.1,0.06342780026990553
741,304,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[654.95   2.47],[57.95 49.47],[0.9187123  0.04755487],[0.9294964 0.       ],0.1,0.06334231805929919
742,554,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[655.96   2.47],[57.96 49.47],[0.91881443 0.04755487],[0.9295977 0.       ],0.1,0.063257065948856
743,185,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[656.97   2.47],[57.97 49.47],[0.91891627 0.04755487],[0.92969871 0.        ],0.1,0.06317204301075269
744,147,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[657.98   2.47],[57.98 49.47],[0.91901782 0.04755487],[0.92979943 0.        ],0.1,0.06308724832214765
745,250,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[658.99   2.47],[57.99 49.47],[0.91911908 0.04755487],[0.92989986 0.        ],0.1,0.06300268096514745
746,316,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[660.     2.47],[58.   49.47],[0.91922006 0.04755487],[0.93 0.  ],0.1,0.06291834002677377
747,265,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[661.01   2.47],[58.01 49.47],[0.91932074 0.04755487],[0.93009986 0.        ],0.1,0.06283422459893048
748,560,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[662.02   2.47],[58.02 49.47],[0.91942114 0.04755487],[0.93019943 0.        ],0.1,0.06275033377837116
749,238,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[663.03   2.47],[58.03 49.47],[0.91952126 0.04755487],[0.93029872 0.        ],0.1,0.06266666666666666
750,237,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[664.04   2.47],[58.04 49.47],[0.91962109 0.04755487],[0.93039773 0.        ],0.1,0.06258322237017311
751,327,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[665.05   2.47],[58.05 49.47],[0.91972065 0.04755487],[0.93049645 0.        ],0.1,0.0625
752,427,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[666.06   2.47],[58.06 49.47],[0.91981992 0.04755487],[0.9305949 0.       ],0.1,0.06241699867197875
753,306,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[667.07   2.47],[58.07 49.47],[0.91991891 0.04755487],[0.93069307 0.        ],0.1,0.0623342175066313
754,557,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[668.08   2.47],[58.08 49.47],[0.92001763 0.04755487],[0.93079096 0.        ],0.1,0.06225165562913907
755,481,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[669.09   2.47],[58.09 49.47],[0.92011606 0.04755487],[0.93088858 0.        ],0.1,0.062169312169312166
756,416,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[670.1    2.47],[58.1  49.47],[0.92021423 0.04755487],[0.93098592 0.        ],0.1,0.062087186261558784
757,322,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[671.11   2.47],[58.11 49.47],[0.92031211 0.04755487],[0.93108298 0.        ],0.1,0.06200527704485488
758,16,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[672.12   2.47],[58.12 49.47],[0.92040973 0.04755487],[0.93117978 0.        ],0.1,0.061923583662714096
759,231,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[673.13   2.47],[58.13 49.47],[0.92050707 0.04755487],[0.9312763 0.       ],0.1,0.06184210526315789
760,274,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[674.14   2.47],[58.14 49.47],[0.92060414 0.04755487],[0.93137255 0.        ],0.1,0.06176084099868594
761,198,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[675.15   2.47],[58.15 49.47],[0.92070094 0.04755487],[0.93146853 0.        ],0.1,0.06167979002624672
762,419,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[676.16   2.47],[58.16 49.47],[0.92079747 0.04755487],[0.93156425 0.        ],0.1,0.061598951507208385
763,551,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[677.17   2.47],[58.17 49.47],[0.92089374 0.04755487],[0.93165969 0.        ],0.1,0.061518324607329845
764,369,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[678.18   2.47],[58.18 49.47],[0.92098973 0.04755487],[0.93175487 0.        ],0.1,0.06143790849673202
765,199,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[679.19   2.47],[58.19 49.47],[0.92108546 0.04755487],[0.93184979 0.        ],0.1,0.06135770234986945
766,443,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[680.2    2.47],[58.2  49.47],[0.92118093 0.04755487],[0.93194444 0.        ],0.1,0.061277705345501955
767,292,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[681.21   2.47],[58.21 49.47],[0.92127614 0.04755487],[0.93203883 0.        ],0.1,0.061197916666666664
768,434,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[682.22   2.47],[58.22 49.47],[0.92137108 0.04755487],[0.93213296 0.        ],0.1,0.0611183355006502
769,490,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[683.23   2.47],[58.23 49.47],[0.92146576 0.04755487],[0.93222683 0.        ],0.1,0.06103896103896104
770,521,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[684.24   2.47],[58.24 49.47],[0.92156018 0.04755487],[0.93232044 0.        ],0.1,0.0609597924773022
771,384,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[685.25   2.47],[58.25 49.47],[0.92165434 0.04755487],[0.93241379 0.        ],0.1,0.06088082901554404
772,20,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[686.26   2.47],[58.26 49.47],[0.92174824 0.04755487],[0.93250689 0.        ],0.1,0.06080206985769728
773,475,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[687.27   2.47],[58.27 49.47],[0.92184189 0.04755487],[0.93259972 0.        ],0.1,0.060723514211886306
774,461,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[688.28   2.47],[58.28 49.47],[0.92193528 0.04755487],[0.93269231 0.        ],0.1,0.06064516129032258
775,188,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[689.29   2.47],[58.29 49.47],[0.92202841 0.04755487],[0.93278464 0.        ],0.1,0.06056701030927835
776,371,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[690.3    2.47],[58.3  49.47],[0.92212129 0.04755487],[0.93287671 0.        ],0.1,0.06048906048906049
777,177,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[691.31   2.47],[58.31 49.47],[0.92221392 0.04755487],[0.93296854 0.        ],0.1,0.060411311053984576
778,31,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[692.32   2.47],[58.32 49.47],[0.9223063  0.04755487],[0.93306011 0.        ],0.1,0.06033376123234917
779,594,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[693.33   2.47],[58.33 49.47],[0.92239842 0.04755487],[0.93315143 0.        ],0.1,0.06025641025641026
780,433,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[694.34   2.47],[58.34 49.47],[0.9224903  0.04755487],[0.93324251 0.        ],0.1,0.06017925736235595
781,82,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[695.35   2.47],[58.35 49.47],[0.92258193 0.04755487],[0.93333333 0.        ],0.1,0.06010230179028133
782,22,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[696.36   2.47],[58.36 49.47],[0.92267331 0.04755487],[0.93342391 0.        ],0.1,0.06002554278416347
783,467,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[697.37   2.47],[58.37 49.47],[0.92276444 0.04755487],[0.93351425 0.        ],0.1,0.05994897959183673
784,436,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[698.38   2.47],[58.38 49.47],[0.92285533 0.04755487],[0.93360434 0.        ],0.1,0.05987261146496815
785,528,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[699.39   2.47],[58.39 49.47],[0.92294597 0.04755487],[0.93369418 0.        ],0.1,0.05979643765903308
786,483,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[700.4    2.47],[58.4  49.47],[0.92303637 0.04755487],[0.93378378 0.        ],0.1,0.05972045743329098
787,462,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[701.41   2.47],[58.41 49.47],[0.92312653 0.04755487],[0.93387314 0.        ],0.1,0.05964467005076142
788,543,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[702.42   2.47],[58.42 49.47],[0.92321644 0.04755487],[0.93396226 0.        ],0.1,0.059569074778200254
789,440,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[703.43   2.47],[58.43 49.47],[0.92330612 0.04755487],[0.93405114 0.        ],0.1,0.05949367088607595
790,13,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[704.44   2.47],[58.44 49.47],[0.92339555 0.04755487],[0.93413978 0.        ],0.1,0.05941845764854614
791,260,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[705.45   2.47],[58.45 49.47],[0.92348475 0.04755487],[0.93422819 0.        ],0.1,0.059343434343434344
792,102,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[706.46   2.47],[58.46 49.47],[0.92357371 0.04755487],[0.93431635 0.        ],0.1,0.05926860025220681
793,130,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[707.47   2.47],[58.47 49.47],[0.92366243 0.04755487],[0.93440428 0.        ],0.1,0.05919395465994962
794,120,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[708.48   2.47],[58.48 49.47],[0.92375091 0.04755487],[0.93449198 0.        ],0.1,0.05911949685534591
795,131,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[709.49   2.47],[58.49 49.47],[0.92383916 0.04755487],[0.93457944 0.        ],0.1,0.059045226130653265
796,268,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[710.5    2.47],[58.5  49.47],[0.92392718 0.04755487],[0.93466667 0.        ],0.1,0.05897114178168131
797,101,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[711.51   2.47],[58.51 49.47],[0.92401496 0.04755487],[0.93475366 0.        ],0.1,0.05889724310776942
798,591,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[712.52   2.47],[58.52 49.47],[0.92410251 0.04755487],[0.93484043 0.        ],0.1,0.058823529411764705
799,440,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[713.53   2.47],[58.53 49.47],[0.92418983 0.04755487],[0.93492696 0.        ],0.1,0.05875
800,114,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[714.54   2.47],[58.54 49.47],[0.92427692 0.04755487],[0.93501326 0.        ],0.1,0.05867665418227216
801,420,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[715.55   2.47],[58.55 49.47],[0.92436378 0.04755487],[0.93509934 0.        ],0.1,0.05860349127182045
802,454,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[716.56   2.47],[58.56 49.47],[0.92445041 0.04755487],[0.93518519 0.        ],0.1,0.058530510585305104
803,311,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[717.57   2.47],[58.57 49.47],[0.92453681 0.04755487],[0.93527081 0.        ],0.1,0.05845771144278607
804,64,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[718.58   2.47],[58.58 49.47],[0.92462299 0.04755487],[0.9353562 0.       ],0.1,0.058385093167701865
805,333,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[719.59   2.47],[58.59 49.47],[0.92470894 0.04755487],[0.93544137 0.        ],0.1,0.05831265508684864
806,197,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[720.6    2.47],[58.6  49.47],[0.92479466 0.04755487],[0.93552632 0.        ],0.1,0.058240396530359353
807,537,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[721.61   2.47],[58.61 49.47],[0.92488016 0.04755487],[0.93561104 0.        ],0.1,0.05816831683168317
808,229,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[722.62   2.47],[58.62 49.47],[0.92496544 0.04755487],[0.93569554 0.        ],0.1,0.0580964153275649
809,350,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[723.63   2.47],[58.63 49.47],[0.92505049 0.04755487],[0.93577982 0.        ],0.1,0.05802469135802469
810,387,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[724.64   2.47],[58.64 49.47],[0.92513533 0.04755487],[0.93586387 0.        ],0.1,0.05795314426633785
811,546,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[725.65   2.47],[58.65 49.47],[0.92521994 0.04755487],[0.93594771 0.        ],0.1,0.05788177339901478
812,91,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[726.66   2.47],[58.66 49.47],[0.92530433 0.04755487],[0.93603133 0.        ],0.1,0.05781057810578106
813,20,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[727.67   2.47],[58.67 49.47],[0.92538851 0.04755487],[0.93611473 0.        ],0.1,0.05773955773955774
814,172,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[728.68   2.47],[58.68 49.47],[0.92547246 0.04755487],[0.93619792 0.        ],0.1,0.05766871165644172
815,217,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[729.69   2.47],[58.69 49.47],[0.9255562  0.04755487],[0.93628088 0.        ],0.1,0.05759803921568627
816,198,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[730.7    2.47],[58.7  49.47],[0.92563973 0.04755487],[0.93636364 0.        ],0.1,0.05752753977968176
817,583,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[731.71   2.47],[58.71 49.47],[0.92572303 0.04755487],[0.93644617 0.        ],0.1,0.05745721271393643
818,512,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[732.72   2.47],[58.72 49.47],[0.92580613 0.04755487],[0.9365285 0.       ],0.1,0.057387057387057384
819,548,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[733.73   2.47],[58.73 49.47],[0.925889   0.04755487],[0.93661061 0.        ],0.1,0.05731707317073171
820,229,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[734.74   2.47],[58.74 49.47],[0.92597167 0.04755487],[0.93669251 0.        ],0.1,0.057247259439707675
821,574,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[735.75   2.47],[58.75 49.47],[0.92605412 0.04755487],[0.93677419 0.        ],0.1,0.057177615571776155
822,366,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[736.76   2.47],[58.76 49.47],[0.92613636 0.04755487],[0.93685567 0.        ],0.1,0.05710814094775213
823,522,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[737.77   2.47],[58.77 49.47],[0.92621839 0.04755487],[0.93693694 0.        ],0.1,0.05703883495145631
824,228,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[738.78   2.47],[58.78 49.47],[0.92630022 0.04755487],[0.93701799 0.        ],0.1,0.05696969696969697
825,559,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[739.79   2.47],[58.79 49.47],[0.92638183 0.04755487],[0.93709884 0.        ],0.1,0.05690072639225181
826,210,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[740.8    2.47],[58.8  49.47],[0.92646323 0.04755487],[0.93717949 0.        ],0.1,0.056831922611850064
827,45,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[741.81   2.47],[58.81 49.47],[0.92654443 0.04755487],[0.93725992 0.        ],0.1,0.05676328502415459
828,412,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[742.82   2.47],[58.82 49.47],[0.92662542 0.04755487],[0.93734015 0.        ],0.1,0.05669481302774427
829,23,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[743.83   2.47],[58.83 49.47],[0.9267062  0.04755487],[0.93742018 0.        ],0.1,0.056626506024096385
830,60,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[744.84   2.47],[58.84 49.47],[0.92678678 0.04755487],[0.9375 0.    ],0.1,0.056558363417569195
831,9,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[745.85   2.47],[58.85 49.47],[0.92686716 0.04755487],[0.93757962 0.        ],0.1,0.056490384615384616
832,335,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[746.86   2.47],[58.86 49.47],[0.92694733 0.04755487],[0.93765903 0.        ],0.1,0.056422569027611044
833,314,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[747.87   2.47],[58.87 49.47],[0.9270273  0.04755487],[0.93773825 0.        ],0.1,0.05635491606714628
834,521,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[748.88   2.47],[58.88 49.47],[0.92710706 0.04755487],[0.93781726 0.        ],0.1,0.0562874251497006
835,515,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[749.89   2.47],[58.89 49.47],[0.92718663 0.04755487],[0.93789607 0.        ],0.1,0.056220095693779906
836,375,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[750.9    2.47],[58.9  49.47],[0.92726599 0.04755487],[0.93797468 0.        ],0.1,0.056152927120669056
837,362,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[751.91   2.47],[58.91 49.47],[0.92734516 0.04755487],[0.9380531 0.       ],0.1,0.05608591885441527
838,88,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[752.92   2.47],[58.92 49.47],[0.92742412 0.04755487],[0.93813131 0.        ],0.1,0.05601907032181168
839,525,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[753.93   2.47],[58.93 49.47],[0.92750289 0.04755487],[0.93820933 0.        ],0.1,0.055952380952380955
840,40,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[754.94   2.47],[58.94 49.47],[0.92758146 0.04755487],[0.93828715 0.        ],0.1,0.0558858501783591
841,578,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[755.95   2.47],[58.95 49.47],[0.92765984 0.04755487],[0.93836478 0.        ],0.1,0.055819477434679333
842,307,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[756.96   2.47],[58.96 49.47],[0.92773801 0.04755487],[0.93844221 0.        ],0.1,0.05575326215895611
843,120,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[757.97   2.47],[58.97 49.47],[0.927816   0.04755487],[0.93851945 0.        ],0.1,0.05568720379146919
844,253,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[758.98   2.47],[58.98 49.47],[0.92789378 0.04755487],[0.93859649 0.        ],0.1,0.05562130177514793
845,185,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[759.99   2.47],[58.99 49.47],[0.92797138 0.04755487],[0.93867334 0.        ],0.1,0.05555555555555555
846,263,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[761.     2.47],[59.   49.47],[0.92804878 0.04755487],[0.93875 0.     ],0.1,0.05548996458087367
847,14,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[762.01   2.47],[59.01 49.47],[0.92812599 0.04755487],[0.93882647 0.        ],0.1,0.055424528301886794
848,355,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[763.02   2.47],[59.02 49.47],[0.92820301 0.04755487],[0.93890274 0.        ],0.1,0.05535924617196702
849,440,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[764.03   2.47],[59.03 49.47],[0.92827983 0.04755487],[0.93897883 0.        ],0.1,0.05529411764705883
850,454,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[765.04   2.47],[59.04 49.47],[0.92835647 0.04755487],[0.93905473 0.        ],0.1,0.055229142185663924
851,26,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[766.05   2.47],[59.05 49.47],[0.92843292 0.04755487],[0.93913043 0.        ],0.1,0.05516431924882629
852,533,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[767.06   2.47],[59.06 49.47],[0.92850918 0.04755487],[0.93920596 0.        ],0.1,0.05509964830011723
853,561,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[768.07   2.47],[59.07 49.47],[0.92858525 0.04755487],[0.93928129 0.        ],0.1,0.05503512880562061
854,326,0,KBRS_Hybrid,1.0,1.0,1.0,0.0,0.0,[769.08   2.47],[59.08 49.47],[0.92866113 0.04755487],[0.93935644 0.        ],0.1,0.05497076023391813
855,407,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[770.09   2.47],[59.09 49.47],[0.92873682 0.04755487],[0.9394314 0.       ],0.1,0.054906542056074766
856,514,0,KBRS_Hybrid,1.0,1.0,1.0,1.0,0.0,[771.1    2.47],[59.1  49.47],[0.92881233 0.04755487],[0.93950617 0.        ],0.1,0.05484247374562427
